Reporting Account Number,Reporting Account Name,Source Account Number,Source Account Name,IAS Reference Number,Client Reference Number,Mellon Security ID,Xref Security ID,Security Description 1,Security Description 2,Country Code,Country Name,Shares/Par,FX Receivables,Transaction Category,Transaction Code,Transaction Description 1,Transaction Description 2,Broker Name,Broker Code,Asset-Type/Sub-Category,Subcategory Code,Firm Code,Trade Date,Reported Date,Posted Date,Effective Date,Actual Settle Date,Contract Settle Date,Selection Date,Local Currency Name,Local Currency Code,Local Domestic Tax Reclaim Amount,Local Domestic Tax Expense Amount,Local DTR Amount,Local Txn Amount,Local Cost,Local Gain/Loss,Investment Gain/Loss Local,Investment Gain/Loss Local - Short,Investment Gain/Loss Local - Long,Local Price,Acct Base Currency Name,Acct Base Currency Code,Status,Base Domestic Tax Reclaim Amount,Base Domestic Tax Expense Amount,Base DTR Amount,Base Txn Amount,Base Cost,Base Gain/Loss,Investment Gain/Loss Base,Investment Gain/Loss Base - Short,Investment Gain/Loss Base - Long,Currency Gain/Loss Base,Currency Gain/Loss Base - Short,Currency Gain/Loss Base - Long,GL Account,GL Description,Base Price,Base Exchange Rate,Base Commission,Base Fees,Local Commission,Local Fees,Begin Date,End Date,Report Run Date,Client ID,Long/Short,Custom Unit Status,Value Factor,Tax Code,Tax Code Description,Link Ref,Issuer ID,Counterparty Name,CINS,CUSIP,Ticker,ISIN,SEDOL,Valoren,Sicovam,WPK,Quick,Client Instrument ID,IAS Record Locator,Acctg Status Update (EST),Primary GSP Account,Extended GSP Account Number,Contract Rate
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201204S000100,GSF201204464,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8381168400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"146,965.00","146,965.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"146,965.00","146,965.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000100S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201204S000110,GSF201204465,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8383778400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"1,569,534.05","1,569,534.05",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"1,569,534.05","1,569,534.05",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000110S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201204S000120,GSF201204465,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8381138400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"320,116.84","320,116.84",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"320,116.84","320,116.84",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000120S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201204S000130,GSF201204465,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8385968400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"2,329,223.68","2,329,223.68",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"2,329,223.68","2,329,223.68",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000130S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201204S000010,NRF2011200E0,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,83808408400 TO 3832848400,,,,CASH TRANSFERRED OUT,#160,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"-1,468,000.00","-1,468,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-1,468,000.00","-1,468,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000010S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201204S000020,NRF2011200E0,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 6172808400,,,,CASH TRANSFERRED OUT,#160,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"-132,125.26","-132,125.26",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-132,125.26","-132,125.26",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000020S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201204S000030,NRF2011200E0,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 4070418400,,,,CASH TRANSFERRED OUT,#160,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"-200,000.00","-200,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-200,000.00","-200,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000030S,1/29/2021 23:37,838084,838084,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50153202,TCV X,20201204S000020,NRF2011200E0,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,83808408400 TO 3832848400,,,,CASH TRANSFERRED IN,#085,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"1,468,000.00","1,468,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"1,468,000.00","1,468,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000020S,1/29/2021 23:37,383284,383284,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50522102,A FUND III,20201204S000020,NRF2011200E0,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 4070418400,,,,CASH TRANSFERRED IN,#085,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"200,000.00","200,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"200,000.00","200,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000020S,1/29/2021 23:37,407041,407041,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50113302,CVC VI,20201204S000010,GSF201204465,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8381138400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"-320,116.84","-320,116.84",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-320,116.84","-320,116.84",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000010S,1/29/2021 23:37,838113,838113,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50161002,HILLHOUSE FUND II,20201204S000010,GSF201204463,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8382498400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"-515,962.15","-515,962.15",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-515,962.15","-515,962.15",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000010S,1/29/2021 23:37,838249,838249,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50515002,5AM IV,20201204S000010,GSF201204465,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8383778400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"-1,569,534.05","-1,569,534.05",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-1,569,534.05","-1,569,534.05",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000010S,1/29/2021 23:37,838377,838377,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50161202,HILLHOUSE FUND IV,20201204S000010,GSF201204463,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :4070478400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"-275,537.37","-275,537.37",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-275,537.37","-275,537.37",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000010S,1/29/2021 23:37,407047,407047,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50115102,FRANCISCO PART III,20201204S000030,GSF201204464,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8381168400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"-146,965.00","-146,965.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-146,965.00","-146,965.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000030S,1/29/2021 23:37,838116,838116,0
KSBG66050000,TOTAL ILLIQUID REAL,KSBF60528002,ENERGY TRUST V,20201204S000020,NRF2011200E0,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 6172808400,,,,CASH TRANSFERRED IN,#085,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"132,125.26","132,125.26",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"132,125.26","132,125.26",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000020S,1/29/2021 23:37,617280,617280,0
KSBG66050000,TOTAL ILLIQUID REAL,KSBF60509102,KAYNE ANDERSON EN V,20201204S000010,GSF201204464,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8384468400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"-71,121.00","-71,121.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-71,121.00","-71,121.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000010S,1/29/2021 23:37,838446,838446,0
KSBG70000000,TOTAL ABS RETURN,KSBF70079002,MTP 2,20201204S000040,GSF201204465,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8385968400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"-2,329,223.68","-2,329,223.68",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-2,329,223.68","-2,329,223.68",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000040S,1/29/2021 23:37,838596,838596,0
KSBG70000000,TOTAL ABS RETURN,KSBF70053102,CSKS,20201204S000040,GSF201204464,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :5783508400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/4/2020,12/4/2020,12/4/2020,12/4/2020,12/4/2020,,12/4/2020,U.S. DOLLAR,USD,0,0,0,"-84,556.18","-84,556.18",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-84,556.18","-84,556.18",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20339000040S,1/29/2021 23:37,578350,578350,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201207S000050,GSF201207483,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8382048400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/7/2020,12/7/2020,12/7/2020,12/7/2020,12/7/2020,,12/7/2020,U.S. DOLLAR,USD,0,0,0,"60,000.00","60,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"60,000.00","60,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20342000050S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201207S000010,NRF2011230D1,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 4891808400,,,,CASH TRANSFERRED OUT,#160,A1,12/7/2020,12/7/2020,12/7/2020,12/7/2020,12/7/2020,,12/7/2020,U.S. DOLLAR,USD,0,0,0,"-400,000.00","-400,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-400,000.00","-400,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20342000010S,1/29/2021 23:37,838084,838084,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50526202,AH LSV FUND I,20201207S000050,NRF2011230D1,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 4891808400,,,,CASH TRANSFERRED IN,#085,A1,12/7/2020,12/7/2020,12/7/2020,12/7/2020,12/7/2020,,12/7/2020,U.S. DOLLAR,USD,0,0,0,"400,000.00","400,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"400,000.00","400,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20342000050S,1/29/2021 23:37,489180,489180,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50142302,TA XII LP,20201207S000010,GSF201207483,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8382048400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/7/2020,12/7/2020,12/7/2020,12/7/2020,12/7/2020,,12/7/2020,U.S. DOLLAR,USD,0,0,0,"-60,000.00","-60,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-60,000.00","-60,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20342000010S,1/29/2021 23:37,838204,838204,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201208S000060,GSF201208402,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8384908400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/8/2020,12/8/2020,12/8/2020,12/8/2020,12/8/2020,,12/8/2020,U.S. DOLLAR,USD,0,0,0,"138,810.00","138,810.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"138,810.00","138,810.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20343000060S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201208S000070,GSF201208403,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8382068400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,12/8/2020,12/8/2020,12/8/2020,12/8/2020,12/8/2020,,12/8/2020,U.S. DOLLAR,USD,0,0,0,"54,893.00","54,893.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"54,893.00","54,893.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20343000070S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20201208S000010,NRF2011250F4,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 8385038400,,,,CASH TRANSFERRED OUT,#160,A1,12/8/2020,12/8/2020,12/8/2020,12/8/2020,12/8/2020,,12/8/2020,U.S. DOLLAR,USD,0,0,0,"-33,385.52","-33,385.52",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-33,385.52","-33,385.52",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20343000010S,1/29/2021 23:37,838084,838084,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50146002,VARDE IX,20201208S000030,GSF201208403,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8382068400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/8/2020,12/8/2020,12/8/2020,12/8/2020,12/8/2020,,12/8/2020,U.S. DOLLAR,USD,0,0,0,"-54,893.00","-54,893.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-54,893.00","-54,893.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20343000030S,1/29/2021 23:37,838206,838206,0
KSBG66050000,TOTAL ILLIQUID REAL,KSBF60514502,QPP VI-C,20201208S000020,NRF2011250F4,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 8385038400,,,,CASH TRANSFERRED IN,#085,A1,12/8/2020,12/8/2020,12/8/2020,12/8/2020,12/8/2020,,12/8/2020,U.S. DOLLAR,USD,0,0,0,"33,385.52","33,385.52",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"33,385.52","33,385.52",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20343000020S,1/29/2021 23:37,838503,838503,0
KSBG66050000,TOTAL ILLIQUID REAL,KSBF60513002,NGP MIDSTREAM & RES,20201208S000010,GSF201208402,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8384908400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,12/8/2020,12/8/2020,12/8/2020,12/8/2020,12/8/2020,,12/8/2020,U.S. DOLLAR,USD,0,0,0,"-138,810.00","-138,810.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-138,810.00","-138,810.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,20343000010S,1/29/2021 23:37,838490,838490,0
