Reporting Account Number,Reporting Account Name,Source Account Number,Source Account Name,As Of Date,Base Currency Code,Target Currency Code,Asset Type Name,Purchases,Sales,Total Market Value,Cap Market Value,Total Monthly Return,Cap Monthly Return,Return Due To Income,Total Index Value,Cap Index Value,Report ID,Begin Date,Legacy Currency,Euro Conversion Date
KSBG25050000,Developed Markets-Mgr Only,KSBF70010002,TCI Fund,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,263108408.5,263108408.5,-2.3813,-2.3813,0,97.6187,97.6187,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF35013002,Deccan,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,127981187,127981187,-4.6486,-4.6486,0,95.3514,95.3514,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF35011002,Cantillon,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,230045528.5,230045528.5,-2.2871,-2.2871,0,97.7129,97.7129,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF35010002,IVA LLC,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,12881.48,0,-0.385,0,-0.385,99.615,100,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF30027002,Blacksheep Fund,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,30328889.95,30328889.95,-2.2389,-2.2389,0,97.7611,97.7611,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20020002,AKO European,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,125605000,125605000,-7.2238,-7.2238,0,92.7762,92.7762,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20019002,Dynamo Fund LLC,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,61518303.29,61518303.29,-2.1153,-2.1153,0,97.8847,97.8847,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20018002,Kamvus,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,118780072.5,118780072.5,-9.0799,-9.0799,0,90.9201,90.9201,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20017002,Cevian Capital II LTD,10/31/2020,USD,USD,TOTAL NET OF FEES,0,11518733,-1199.85,-1199.85,-0.4953,-0.4785,-0.0168,99.5047,99.5215,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20012002,Morgan Stanley Global,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,53048.99,0,-0.6652,0,-0.6652,99.3348,100,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF15011102,Misc Equity,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,18809.7,18809.7,-0.1574,-6.6668,6.5094,99.8426,93.3332,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF10023002,Whale Rock,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,179580011.1,179580011.1,0.3372,0.3372,0,100.3372,100.3372,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF10022002,Stockbridge Fund LP,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,62819353.01,62819353.01,-2.8293,-2.8293,0,97.1707,97.1707,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF10021002,Whitespruce Fund,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,118121208,118121208,-6.1542,-6.1542,0,93.8458,93.8458,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF10010002,Adage,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,224408061,224408061,-2.3095,-2.3095,0,97.6905,97.6905,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBG25050000,Developed Markets-Mgr Only,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2116192155,2116124506,13.6978,13.697,0.0007,111.4387,111.4378,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF70093002,Oasis Japan,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,54087332.39,54087332.39,10.4838,10.4838,0,108.1747,108.1747,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF70076002,Biotechnology Value Fund,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,336069158,336069158,24.5041,24.5041,0,134.0336,134.0336,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF70010002,TCI Fund,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,302745772.4,302745772.4,15.065,15.065,0,112.325,112.325,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF35013002,Deccan,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,126130175,126130175,-1.4463,-1.4463,0,93.9723,93.9723,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF35011002,Cantillon,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,255935603.7,255935603.7,11.2543,11.2543,0,108.7098,108.7098,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF35010002,IVA LLC,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,13172.88,0,2.2622,0,2.2622,101.8685,100,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF30027002,Blacksheep Fund,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,32670362.89,32670362.89,7.7203,7.7203,0,105.3086,105.3086,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20020002,AKO European,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,140567500,140567500,11.9123,11.9123,0,103.828,103.828,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20019002,Dynamo Fund LLC,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,71406456.19,71406456.19,16.0735,16.0735,0,113.6182,113.6182,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20018002,Kamvus,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,146970337.4,146970337.4,23.7332,23.7332,0,112.4983,112.4983,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20017002,Cevian Capital II LTD,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,-0.36,-0.36,-2.4813,-2.1752,-0.3061,97.0357,97.3567,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20012002,Morgan Stanley Global,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,54476.71,0,52.6547,-0.2655,52.9202,151.6392,99.7345,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF15011102,Misc Equity,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,18809.81,18809.81,0.2316,0.0006,0.231,100.0738,93.3338,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF10023002,Whale Rock,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,194363445.4,194363445.4,8.2322,8.2322,0,108.5972,108.5972,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF10022002,Stockbridge Fund LP,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,69776105.85,69776105.85,11.0742,11.0742,0,107.9316,107.9316,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF10021002,Whitespruce Fund,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,136011072,136011072,15.1453,15.1453,0,108.059,108.059,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF10010002,Adage,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,249372375,249372375,11.1245,11.1245,0,108.5581,108.5581,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBG25050000,Developed Markets-Mgr Only,12/31/2020,USD,USD,TOTAL NET OF FEES,0,190000000,2094184421,2094115254,4.2219,4.2218,0,116.1436,116.1425,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF70093002,Oasis Japan,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,56455587.82,56455587.82,4.3786,4.3786,0,112.9112,112.9112,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF70076002,Biotechnology Value Fund,12/31/2020,USD,USD,TOTAL NET OF FEES,0,30000000,343245053,343245053,2.1352,2.1352,0,136.8955,136.8955,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF70010002,TCI Fund,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,306701618.8,306701618.8,1.3067,1.3067,0,113.7927,113.7927,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF35013002,Deccan,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,143399337,143399337,13.6915,13.6915,0,106.8386,106.8386,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF35011002,Cantillon,12/31/2020,USD,USD,TOTAL NET OF FEES,0,160000000,151488799.5,151488799.5,2.4791,2.4791,0,111.4048,111.4048,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF35010002,IVA LLC,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,13444.78,0,2.0641,0,2.0641,103.9712,100,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF30027002,Blacksheep Fund,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,34047564.98,34047564.98,4.2154,4.2154,0,109.7477,109.7477,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20020002,AKO European,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,145405000,145405000,3.4414,3.4414,0,107.4011,107.4011,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20019002,Dynamo Fund LLC,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,75502105.54,75502105.54,5.7357,5.7357,0,120.135,120.135,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20018002,Kamvus,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,154364368,154364368,5.031,5.031,0,118.1581,118.1581,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20017002,Cevian Capital II LTD,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,0,0,100,0,100,194.0714,97.3567,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF20012002,Morgan Stanley Global,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,55722.27,0,2.2864,0,2.2864,155.1063,99.7345,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF15011102,Misc Equity,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,18809.89,18809.89,18.4153,0.0004,18.4149,118.5027,93.3341,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF10023002,Whale Rock,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,208585402.4,208585402.4,7.3172,7.3172,0,116.5434,116.5434,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF10022002,Stockbridge Fund LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,73797302.75,73797302.75,5.763,5.763,0,114.1517,114.1517,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF10021002,Whitespruce Fund,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,137970545,137970545,1.4407,1.4407,0,109.6158,109.6158,RAM532,10/31/2020,,
KSBG25050000,Developed Markets-Mgr Only,KSBF10010002,Adage,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,263133759,263133759,5.5184,5.5184,0,114.5487,114.5487,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBG33000000,Total Emerging Markets,10/31/2020,USD,USD,TOTAL NET OF FEES,0,101047485,635673735.9,635673735.9,2.1494,2.1489,0.0004,102.1494,102.1489,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30028002,Golden China Fund,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,101969224.6,101969224.6,1.9692,1.9692,0,101.9692,101.9692,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30025002,Amansa Feeder Ltd,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,75399814.81,75399814.81,0.7625,0.7625,0,100.7625,100.7625,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30024302,Westbridge Crsovr IV,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,4854368.93,4854368.93,0,0,0,100,100,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30024102,Westbridge SPV SH,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,12810044.13,12810044.13,0,0,0,100,100,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30024002,"Westbridge Crossover Fund, LLC",10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,23892351.75,23892351.75,6.5655,6.5655,0,106.5655,106.5655,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30022002,Acadian Emerging Mkts Sm Cap,10/31/2020,USD,USD,TOTAL NET OF FEES,0,101047485,4720124.78,4720124.78,-0.0877,-0.0877,0,99.9123,99.9123,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30017102,Hillhouse China VAL,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,91214529.87,91214529.87,5.4658,5.4658,0,105.4658,105.4658,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30017002,Hillhouse Gaoling Fund,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,295924046,295924046,2.3073,2.3073,0,102.3073,102.3073,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30016002,Neon Liberty Lorikeet,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,25335231,25335231,-0.2422,-0.2422,0,99.7578,99.7578,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30015002,Westwood Global,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,-446000,-446000,0,0,0,100,100,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30014002,Stewart Investors,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,0,0,99999.9999,-0.7071,100000.707,99.9999,99.2929,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBG33000000,Total Emerging Markets,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,678976481.1,678976481.1,7.5681,7.5681,0,109.8802,109.8796,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30028002,Golden China Fund,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,105472828,105472828,3.4359,3.4359,0,105.4728,105.4728,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30025002,Amansa Feeder Ltd,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,85606145.83,85606145.83,13.5363,13.5363,0,114.402,114.402,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30024302,Westbridge Crsovr IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,5439276.55,5439276.55,12.0491,12.0491,0,112.0491,112.0491,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30024102,Westbridge SPV SH,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,17183383.86,17183383.86,34.1399,34.1399,0,134.1399,134.1399,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30024002,"Westbridge Crossover Fund, LLC",11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,26381279.33,26381279.33,10.4173,10.4173,0,117.6667,117.6667,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30022002,Acadian Emerging Mkts Sm Cap,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,0,0,0,0,0,99.9123,99.9123,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30017102,Hillhouse China VAL,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,95187554.87,95187554.87,4.3557,4.3557,0,110.0596,110.0596,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30017002,Hillhouse Gaoling Fund,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,314719038.6,314719038.6,6.3513,6.3513,0,108.8051,108.8051,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30016002,Neon Liberty Lorikeet,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,29281674,29281674,15.5769,15.5769,0,115.297,115.297,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30015002,Westwood Global,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,-294700,-294700,3.9324,3.9324,0,103.9324,103.9324,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBG33000000,Total Emerging Markets,12/31/2020,USD,USD,TOTAL NET OF FEES,7825015,0,738381723.6,738381723.6,7.579,7.579,0,118.208,118.2074,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30028002,Golden China Fund,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,109645987.4,109645987.4,3.9566,3.9566,0,109.6459,109.6459,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30025002,Amansa Feeder Ltd,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,93293577.73,93293577.73,8.98,8.98,0,124.6753,124.6753,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30024402,Westbridge SPV-SH II,12/31/2020,USD,USD,TOTAL NET OF FEES,2970646,0,2970645.79,2970645.79,0,0,0,100,100,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30024302,Westbridge Crsovr IV,12/31/2020,USD,USD,TOTAL NET OF FEES,4854369,0,10748426.6,10748426.6,8.1271,8.1271,0,121.1554,121.1554,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30024102,Westbridge SPV SH,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,17183383.86,17183383.86,0,0,0,134.1399,134.1399,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30024002,"Westbridge Crossover Fund, LLC",12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,28103407.74,28103407.74,6.5278,6.5278,0,125.3478,125.3478,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30022002,Acadian Emerging Mkts Sm Cap,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,0,0,0,0,0,99.9123,99.9123,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30017102,Hillhouse China VAL,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,107294677.3,107294677.3,12.7192,12.7192,0,124.0583,124.0583,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30017002,Hillhouse Gaoling Fund,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,337548574.2,337548574.2,7.2539,7.2539,0,116.6978,116.6978,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30016002,Neon Liberty Lorikeet,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,31887742.99,31887742.99,8.9,8.9,0,125.5584,125.5584,RAM532,10/31/2020,,
KSBG33000000,Total Emerging Markets,KSBF30015002,Westwood Global,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,-294700,-294700,0,0,0,103.9324,103.9324,RAM532,10/31/2020,,
KSBG44000000,Total US Fixed Income,KSBG44000000,Total US Fixed Income,10/31/2020,USD,USD,TOTAL NET OF FEES,4361952,3381704,243073326.6,240957633.5,-0.8692,-1.1322,0.263,99.1308,98.8678,RAM532,10/31/2020,,
KSBG44000000,Total US Fixed Income,KSBF40011002,Payden US Treasury,10/31/2020,USD,USD,TOTAL NET OF FEES,4361952,3381704,243073326.6,240957633.5,-0.8692,-1.1322,0.263,99.1308,98.8678,RAM532,10/31/2020,,
KSBG44000000,Total US Fixed Income,KSBG44000000,Total US Fixed Income,11/30/2020,USD,USD,TOTAL NET OF FEES,87742084,84676449,243400321.3,241651313.9,0.1345,-0.1064,0.2409,99.2641,98.7626,RAM532,10/31/2020,,
KSBG44000000,Total US Fixed Income,KSBF40011002,Payden US Treasury,11/30/2020,USD,USD,TOTAL NET OF FEES,87742084,84676449,243400321.3,241651313.9,0.1345,-0.1064,0.2409,99.2641,98.7626,RAM532,10/31/2020,,
KSBG44000000,Total US Fixed Income,KSBG44000000,Total US Fixed Income,12/31/2020,USD,USD,TOTAL NET OF FEES,21081038,24030970,243419412,241144848.5,0.0078,-0.2377,0.2455,99.2719,98.5278,RAM532,10/31/2020,,
KSBG44000000,Total US Fixed Income,KSBF40011002,Payden US Treasury,12/31/2020,USD,USD,TOTAL NET OF FEES,21081038,24030970,243419412,241144848.5,0.0078,-0.2377,0.2455,99.2719,98.5278,RAM532,10/31/2020,,
KSBG44500000,Total Non-US Fixed Income,KSBG44500000,Total Non-US Fixed Income,10/31/2020,USD,USD,TOTAL NET OF FEES,0,10330,-63004.59,-140714.68,64.6236,44.4094,20.2142,164.6236,144.4094,RAM532,10/31/2020,,
KSBG44500000,Total Non-US Fixed Income,KSBF47510102,Payden Rygel Sweep Income,10/31/2020,USD,USD,TOTAL NET OF FEES,0,10330,108685.32,108685.32,2329.6483,2329.6483,0,2429.6483,2429.6483,RAM532,10/31/2020,,
KSBG44500000,Total Non-US Fixed Income,KSBF45011002,Colchester Global,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,22458.81,0,-2.4561,0,-2.4561,97.5439,100,RAM532,10/31/2020,,
KSBG44500000,Total Non-US Fixed Income,KSBF45010002,Brandywine,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,-194148.72,-249400,-0.8041,0,-0.8041,99.1959,100,RAM532,10/31/2020,,
KSBG44500000,Total Non-US Fixed Income,KSBG44500000,Total Non-US Fixed Income,11/30/2020,USD,USD,TOTAL NET OF FEES,0,108685,114689.63,32507.25,217.0973,42.0814,175.0159,522.017,205.1789,RAM532,10/31/2020,,
KSBG44500000,Total Non-US Fixed Income,KSBF47510102,Payden Rygel Sweep Income,11/30/2020,USD,USD,TOTAL NET OF FEES,0,108685,32507.25,32507.25,59.819,59.819,0,3883.0396,3883.0396,RAM532,10/31/2020,,
KSBG44500000,Total Non-US Fixed Income,KSBF45011002,Colchester Global,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,23751.34,0,5.7551,0,5.7551,103.1576,100,RAM532,10/31/2020,,
KSBG44500000,Total Non-US Fixed Income,KSBF45010002,Brandywine,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,58431.04,0,12.5581,3.6617,8.8964,111.653,103.6617,RAM532,10/31/2020,,
KSBG44500000,Total Non-US Fixed Income,KSBG44500000,Total Non-US Fixed Income,12/31/2020,USD,USD,TOTAL NET OF FEES,0,32507,-16022.22,-98689.82,-101.385,-672.2424,570.8574,-7.2299,-1174.1206,RAM532,10/31/2020,,
KSBG44500000,Total Non-US Fixed Income,KSBF47510102,Payden Rygel Sweep Income,12/31/2020,USD,USD,TOTAL NET OF FEES,0,32507,-98689.82,-98689.82,-672.2422,-672.2422,0,-22220.3913,-22220.3913,RAM532,10/31/2020,,
KSBG44500000,Total Non-US Fixed Income,KSBF45011002,Colchester Global,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,23891.57,0,0.5904,0,0.5904,103.7667,100,RAM532,10/31/2020,,
KSBG44500000,Total Non-US Fixed Income,KSBF45010002,Brandywine,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,58776.03,0,0.5904,0,0.5904,112.3122,103.6617,RAM532,10/31/2020,,
KSBG447NOT00,Total Cash Equiv Notional,KSBG447NOT00,Total Cash Equiv Notional,10/31/2020,USD,USD,TOTAL NET OF FEES,218405011,190004296,692786673.1,692784513.5,0.0003,0,0.0003,100.0003,100,RAM532,10/31/2020,,
KSBG447NOT00,Total Cash Equiv Notional,KSBF47519002,US Equity Beta Syn Cash Offset,10/31/2020,USD,USD,TOTAL NET OF FEES,0,0,335744937.4,335744937.4,0,0,0,100,100,RAM532,10/31/2020,,
KSBG447NOT00,Total Cash Equiv Notional,KSBF47500002,Endowment Cash,10/31/2020,USD,USD,TOTAL NET OF FEES,218405011,190004296,357041735.8,357039576.1,0.0008,0,0.0008,100.0008,100,RAM532,10/31/2020,,
KSBG447NOT00,Total Cash Equiv Notional,KSBG447NOT00,Total Cash Equiv Notional,11/30/2020,USD,USD,TOTAL NET OF FEES,185973999,126764417,853304004.6,853301469.2,0.0003,0,0.0003,100.0006,100,RAM532,10/31/2020,,
KSBG447NOT00,Total Cash Equiv Notional,KSBF47519002,US Equity Beta Syn Cash Offset,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,535350187.2,535350187.2,0,0,0,100,100,RAM532,10/31/2020,,
KSBG447NOT00,Total Cash Equiv Notional,KSBF47500002,Endowment Cash,11/30/2020,USD,USD,TOTAL NET OF FEES,185973999,126764417,317953817.4,317951282.1,0.0008,0,0.0008,100.0016,100,RAM532,10/31/2020,,
KSBG447NOT00,Total Cash Equiv Notional,KSBG447NOT00,Total Cash Equiv Notional,12/31/2020,USD,USD,TOTAL NET OF FEES,248409360,371651457,484076284.1,484074085.3,0.0003,0,0.0003,100.0009,100,RAM532,10/31/2020,,
KSBG447NOT00,Total Cash Equiv Notional,KSBF47519002,US Equity Beta Syn Cash Offset,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,279616875,279616875,0,0,0,100,100,RAM532,10/31/2020,,
KSBG447NOT00,Total Cash Equiv Notional,KSBF47500002,Endowment Cash,12/31/2020,USD,USD,TOTAL NET OF FEES,248409360,371651457,204459409.1,204457210.3,0.0008,0,0.0008,100.0024,100,RAM532,10/31/2020,,
KSBG44750000,Total Cash Equivalents,KSBG44750000,Total Cash Equivalents,10/31/2020,USD,USD,TOTAL NET OF FEES,218405011,190004296,357041735.8,357039576.1,0.0008,0,0.0008,100.0008,100,RAM532,10/31/2020,,
KSBG44750000,Total Cash Equivalents,KSBF47500002,Endowment Cash,10/31/2020,USD,USD,TOTAL NET OF FEES,218405011,190004296,357041735.8,357039576.1,0.0008,0,0.0008,100.0008,100,RAM532,10/31/2020,,
KSBG44750000,Total Cash Equivalents,KSBG44750000,Total Cash Equivalents,11/30/2020,USD,USD,TOTAL NET OF FEES,185973999,126764417,317953817.4,317951282.1,0.0008,0,0.0008,100.0016,100,RAM532,10/31/2020,,
KSBG44750000,Total Cash Equivalents,KSBF47500002,Endowment Cash,11/30/2020,USD,USD,TOTAL NET OF FEES,185973999,126764417,317953817.4,317951282.1,0.0008,0,0.0008,100.0016,100,RAM532,10/31/2020,,
KSBG44750000,Total Cash Equivalents,KSBG44750000,Total Cash Equivalents,12/31/2020,USD,USD,TOTAL NET OF FEES,248409360,371651457,204459409.1,204457210.3,0.0008,0,0.0008,100.0024,100,RAM532,10/31/2020,,
KSBG44750000,Total Cash Equivalents,KSBF47500002,Endowment Cash,12/31/2020,USD,USD,TOTAL NET OF FEES,248409360,371651457,204459409.1,204457210.3,0.0008,0,0.0008,100.0024,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBG55000000,Total Vent Cap and Priv Equity,10/31/2020,USD,USD,TOTAL NET OF FEES,21163685,32333807,2642095193,2642095193,1.7391,1.1446,0.5945,101.7391,101.1446,RAM532,10/31/2020,,
